Name,Rating,Date,Review,Sentiment,Processed_Review
Ahmad Gimmy,4,4 tahun lalu di,"AC agak lambat dingin, makanan rasanya biasa saja, tapi cukup bersih. Tidak semua staf gemar menyapa, bahkan ada 1 mas2 yg hampir nabrak pun cuma melihat saja, tapi beberapa staf sangat ramah dan santuy..",1,ac lambat dingin makan bersih staf gemar sapa 1 mas2 yg nabrak staf ramah santuy
K.P. Laksono,5,5 tahun lalu di,"Hotel dengan harga yang terjangkau dengan pelayanan yang memuaskan. Berlokasi di jalan Jogokariyan, tidak terlalu jauh berbagai tempat yang menarik di kota Yogyakarta. Terlebih dengan posisinya yang berdekatan dengan Pom Bensin, anda tidak â¦",1,hotel harga jangkau layan muas lokasi jalan jogokariyan tarik kota yogyakarta posisi dekat pom bensin 
Juhariyah,3,setahun lalu di,"Kecewa pesan yg dihidangkan dingin baik minuman dan makanany, apa krna datangy mlm mgkin. Hrs nya tdk merubah rasa dan sajiany kan sdh langganan.
Pelayanan kurang ramah efek datar....",-1,kecewa pesan yg hidang dingin minum makanany krna datangy mlm mgkin hrs nya tdk rubah sajiany sdh langgan layan ramah efek datar
Abdul Majid,5,5 hari lalu di,Rapi wangi bersih,1,rapi wangi bersih
Debbi Putri,4,4 tahun lalu di,"Nyaman... Cuma menurut saya penerangan saat malam di lorong depan kamar kurang terang, & gak ada handuk kecil untuk wastafel.. sisa nya oke",1,nyaman terang malam lorong kamar terang gak handuk wastafel sisa nya oke
Iwan BS Aka Jaketijo,5,2 tahun lalu di,"Lagi high season, lumayan bagus bersih proses cek in dan cek out cepet.. restoran dan breakfast belum coba karena  keluar lebih cepet ada keperluan mendadak overall baguslah",1,high season lumayan bagus bersih proses cek in cek out cepet restoran breakfast coba cepet perlu dadak overall bagus
shela ajeng prahasti,3,2 tahun lalu di,"Ruangan tidak kedap suara ya,,jd klo diluar berisik jd keganggu,,abis berenang g ada handuk g tau emg harus minta petugas / gmn",-1,ruang kedap suara yajd klo luar berisik jd kegangguabis renang g handuk g tau emg tugas gmn
Wicax Terry,4,2 tahun lalu di,"Untuk harga + ada kolam renangnya sangat recomend terutama yg bawa anak2
Kekurangan hanya sarapan pagi dari rasa dan pilihan menu",1,harga kolam renang recomend yg bawa anak2 kurang sarap pagi pilih menu
Abdul Rahmat,5,3 tahun lalu di,"Saya hanya berkunjung  menemui saudara yang menginap di hotel ini. Secara umum baik, lokasinya di tengah kota, hotelnya bersih, pelayanannya ramah, keamanannya terjaga, cocok untuk anak2.",1,kunjung temu saudara inap hotel lokasi kota hotel bersih layan ramah aman jaga cocok anak2
Luci Anah,2,setahun lalu di,"Kamar nya kotor, AC gak dingin dan berisik juga sempat bocor.",-1,kamar nya kotor ac gak dingin berisik bocor
emi wijiyanti,4,3 tahun lalu di,"Saya booking via traveloka satu kamar untuk dua orang. Namun bbrp fasilitas hanya tersedia untuk satu orang, misal: handuk, sandal, gelas, dan air mineral. Tidak ada teko dan minuman sachet.",1,booking via traveloka kamar orang bbrp fasilitas sedia orang handuk sandal gelas air mineral teko minum sachet
Ignatius Satrio,5,4 tahun lalu di,"bukber disini sangat memuaskan. makanannya lengkap dan sangat sangat lezat. harganya sangat terjangkau, pelayanan restaurant nya sangat ramah. makanan habis langsung di refill tanpa harus menunggu dulu. klk bs kasih bintang 6 aku kasih deh. hotel bintang 3 seperti binyang 5 .good job ðð â¦",1,bukber muas makan lengkap lezat harga jangkau layan restaurant nya ramah makan habis langsung refill tunggu klk bs kasih bintang 6 kasih deh hotel bintang 3 binyang 5 good job  
Titin NUR ASTRIYANI,5,5 tahun lalu di,"Sangat nyaman untuk menginap, apalagi fasilitas toilet dikamarnya.. sukaaa.. kalau kalian memilih kamar yg disamping jendela, pemandangan selepas subuh kece abiss.. tp sayangg pemandangan merapi nya terhalang oleh hotel ð â¦",1,nyaman inap fasilitas toilet kamar sukaaa pilih kamar yg samping jendela pandang lepas subuh kece abiss tp sayangg pandang rapi nya halang hotel  
Nuranisa Ayu prasanti,4,4 tahun lalu di,Tempatnya kelihatan mewah sih. Ada kolam tenang juga.  Kasur empuk bersih sih. Cm kamar Mandi karena udh lama Kali ya jadi mesti ekstra Pas bersihinnya biar kinclong. Breakfast nya hmm lumayan sih over all. Thanks,1,tempat mewah sih kolam tenang kasur empuk bersih sih cm kamar mandi udh kali ya mesti ekstra pas bersihinnya biar kinclong breakfast nya hmm lumayan sih over all thanks
Devina agustya,5,3 tahun lalu di,"bagus banget bersih, nyaman bermalam disini, menu breakfastnya banyak, pelayan hotelnya jg keren tu seragamnya hihi enak bgt diliat",1,bagus banget bersih nyaman malam menu breakfastnya layan hotel jg keren tu seragam hihi enak bgt liat
HerPas Sum,1,3 tahun lalu di,"Susah sy ngatakannya.. Dalam benakku dg embel2 ""by Horison"" di belakang Lynn-nya, fasilitas room bakal tdk mengecewakan, namun apa mau dikata ternyata mengecewakan. Sekadar tisu dan alat tulis saja tdk tersedia. Dari 2 malam inap yg â¦",-1,susah sy ngatakannya benak dg embel2 by horison lynnnya fasilitas room tdk kecewa kata kecewa tisu alat tulis tdk sedia 2 malam inap yg 
Yoan Alviana,3,5 tahun lalu di,"Pas masuk ke hotel ini kesan pertama gelap
1 ruangan pas pintu masuk ruangan nya dimatikan buat suasana hotel jadi gak terang dri luar seperti hotel tdk ada yg jaga, reseptionis nya kurang ramah gak ada â¦",-1,pas masuk hotel kesan gelap 1 ruang pas pintu masuk ruang nya mati suasana hotel gak terang dri hotel tdk yg jaga reseptionis nya ramah gak 
NANDI,4,3 tahun lalu di,"Booking lewat online sangat mudah dsn cepat dapat.
Lokasi dekat Pom Bensin dan pinggir jalan.
Dekat masjid Jokokaryan. â¦",1,booking online mudah dsn cepat lokasi pom bensin pinggir jalan masjid jokokaryan 
ElsEls,5,5 tahun lalu di,"Hotel dg suasana nyaman,kamar bersih,fasilitas lengkap,pelayanan ramah,sarapan lumayan bervariasi. Hanya saja AC di beberapa kamar terasa tidak dingin sama sekali. Berlokasi sekitar 2.5 km dari Malioboro. Terdapat SPBU dan ATM di sekitar hotel",1,hotel dg suasana nyamankamar bersihfasilitas lengkappelayanan ramahsarapan lumayan variasi ac kamar dingin lokasi 25 km malioboro spbu atm hotel
Paman Alink,5,4 tahun lalu di,"Nginap di lyn hotel sangat nyaman, kamar hotelnya luas dan bersih. Ada kolam renang tempat merilekskan diri.., kolam orang dewasa dan anak ada. Khusus menu breakfast pariatif. Yg khas disini ada teh antangin, rasanya maknyusss...",1,nginap lyn hotel nyaman kamar hotel luas bersih kolam renang rileks kolam orang dewasa anak khusus menu breakfast pariatif yg khas teh antangin maknyusss
Ananda Faqih,5,5 tahun lalu di,"bersih,kamar mandinya lengkap ada kulkas kecil dan brangkas,tvnya lebar kira2 30+- inci,recommended deh deket juga kok sama alun alun",1,bersihkamar mandi lengkap kulkas brangkastvnya lebar kira2 30 incirecommended deh deket alun alun
Jenny Citra,5,5 tahun lalu di,"Tempatnya strategis, hotel bersih, AC dingin, pelayanan ramah, fasilitas bisa dibilang lengkap buat hotel bintang 3,,sayangnya kurang kedap suara, waktu nginep disana barengan rombongan anak SMP yg pada larian di lorong kedengeran banget, obrolan kamar sebelah juga samar2 kedengeran",1,tempat strategis hotel bersih ac dingin layan ramah fasilitas bilang lengkap hotel bintang 3sayangnya kedap suara nginep sana bareng rombong anak smp yg lari lorong kedengeran banget obrol kamar belah samar2 kedengeran
Agung Prasetyo,4,5 tahun lalu di,"Saya disini untuk mengikuti rapat acara kampus, untuk kamar mandi sempat sabun nya kosong dan tidak ada tisu, tetapi setelah konfirmasi langsung ada, untuk moshola menurut saya bagus, tidak di baseman, dibuatkan tempat khusus, untuk makanan standar",1,ikut rapat acara kampus kamar mandi sabun nya kosong tisu konfirmasi langsung moshola bagus baseman buat khusus makan standar
Isna Mariya,2,4 tahun lalu di,Yg paling bagus pelayanannya yg ramah. untuk makanan breakfastnya kurang byk pilihan. harga utk hotel bintang 3 tergolong cukup mahal. daaaan kebersihan sangat kurang. Sprei selimut yg dipasangkan jg banyak noda2 kayak ngga bersih nyucinya. â¦,-1,yg bagus layan yg ramah makan breakfastnya byk pilih harga utk hotel bintang 3 golong mahal daaaan bersih sprei selimut yg pasang jg noda2 kayak ngga bersih nyucinya 
angga nugraha,4,7 tahun lalu di,"Pertama pelayanan awal kurang bagi saya, saya masuk tidak dihiraukan Padahal bawaan saya banyak.. mungkin front officenya baru sibuk banyak tamu masih dimaklumi eh yang lain dikasih welcome drink saya sekeluarga gak dikasih.. yah belum â¦",1,layan masuk hirau bawa front officenya sibuk tamu maklum eh kasih welcome drink keluarga gak kasih yah 
Rudi Harijanto,5,6 tahun lalu di,"Hotel yang tergolong baru, kamar bersih, pelayanan cepat, check in menjelang sore perut terasa lapar, warung sate kambing di seberang hotel semerbak aroma bakarannya, coba mampir utk mencicipi, ternyata nikmat sekali, potongan dagingnya â¦",1,hotel golong kamar bersih layan cepat check in jelang sore perut lapar warung sate kambing seberang hotel semerbak aroma bakar coba mampir utk cicip nikmat potong daging 
Octo R H,3,2 tahun lalu di,"smoking room tidak disediakan asbak, sleeper (sandal Hotel) cuma dikasih 1. bathroom amenities tidak lengkap, kamar tidak kedap suara. Wi-Fi connection kadang trouble dan lemot. toilet bowl bernoda",-1,smoking room sedia asbak sleeper sandal hotel kasih 1 bathroom amenities lengkap kamar kedap suara wifi connection kadang trouble lot toilet bowl noda
Lestari Pambudi,4,setahun lalu di,"Sudah beberapa kali menginap disini, karna ada kolam renangnya
Untuk kamar pilih yang menghadap kekolam renang.",1,kali inap karna kolam renang kamar pilih hadap kolam renang
Gisella kosasih,4,5 tahun lalu di,"Hotel yg cukup baik.Servis memuaskan,staff sgt baik dan ramah.Hanya saja menu sarapan kurang variatif,utk rasa sgt enak.Kurang terawat di lorong hotel terkesan lama dan cat ada yg nglupas.Mgk ke depannya bisa di renov.",1,hotel yg baikservis memuaskanstaff sgt ramahhanya menu sarap variatifutk sgt enakkurang awat lorong hotel kes cat yg nglupasmgk depan renov
Hanny Sjukri,1,4 tahun lalu di,"Bangunan hotel sdh ckp tua, lantai selasarnyapun sdh ga enak dipandang, kamar mandi suram, di dpn lift tercium aroma got,  butuh renovasi besar2an.....menu sarapan sangat ""minimalis"" rasanyapun ga ada, sungguh tdk sebanding dg prize list â¦",-1,bangun hotel sdh ckp tua lantai selasar sdh ga enak pandang kamar mandi suram dpn lift cium aroma got butuh renovasi besar2anmenu sarap minimal rasa ga sungguh tdk banding dg prize list 
DTNA Close De door,4,2 tahun lalu di,Kmren 2018 alhamdulillah pernah kesini tp lupa photonya gak ada .. cuma pensilnya aj yg ada hehehe menu variant sarapannya banyak banget ..,1,kmren 2018 alhamdulillah kesini tp lupa photonya gak pensil aj yg hehehe menu variant sarap banget
Creamo Mom,4,5 tahun lalu di,"Hotel relatif baru di bawah manajemen Horizon. Menarik untuk wisatawan karena dekat Prawirotaman dan masjid Jogokariyan. Makanan cukup enak, pilihan menu bervariasi.Kolam renang kecil disamping resto, tempat bilas terbatas. Pelayanan ramah, kamar bersih.",1,hotel relatif manajemen horizon tarik wisatawan prawirotaman masjid jogokariyan makan enak pilih menu bervariasikolam renang samping resto bilas batas layan ramah kamar bersih
Jidan,3,3 tahun lalu di,"Maaf aku kasih bintang 3 krn baru kali ini check in nemu gelas blm dicuci dan masih ada kotorannya, ngak ada sendok, ngak ada tisu kamar ngak ada sendal dan toilet agak kotor, ketika komplain ngak ada permintaan maaf dr pihak hotel, tp â¦",-1,maaf kasih bintang 3 krn kali check in nemu gelas blm cuci kotor ngak sendok ngak tisu kamar ngak sendal toilet kotor komplain ngak minta maaf dr hotel tp 
Gladys Evelyn,4,3 tahun lalu di,"Pelayanan bagus, kamar nyaman, akan tetapi penjaga parkir dan lokasi parkirnya kalau tamu pas penuh tidak nyaman sama sekali,, buat keluar masuknya mobil ribet",1,layan bagus kamar nyaman jaga parkir lokasi parkir tamu pas penuh nyaman masuk mobil ribet
Miss Joolie,3,3 tahun lalu di,"Bangunan tua, selot pintu rusak, front officenya sepertinya pny masalah.tidak ada keramahan saat saya datang untuk check in.entahlah munkin harapan saya terlalu tinggi.jika ke jogja saya akan pilih hotel lain",-1,bangun tua selot pintu rusak front officenya pny masalahtidak ramah check inentahlah munkin harap tinggijika jogja pilih hotel
Theresia Andini Cempaka,5,5 tahun lalu di,Baik.ruangan deluxe yg kami dpt cukup nyaman.pelayanan staff ramah2.untuk tempat tidur (kami dpt yg twins alias dpt 2tempat tidur)sayangnya tidak bisa dijadikan 1 tempat biar si kecil tidak jatuh.tp so far semua baik.untuk breakfast baik&enak.berharap bisa menginap kembali disana.,1,baikruangan deluxe yg dpt nyamanpelayanan staff ramah2untuk tidur dpt yg twins alias dpt 2tempat tidursayangnya jadi 1 biar si jatuhtp so far baikuntuk breakfast baikenakberharap inap sana
Aditya hanggara,5,3 tahun lalu di,"Service exelent.. staffnya ramah ramah dan sangat membantu.. nginap disini karena ada tugas dari kantor sekaligus bertemu keluarga, kamar nyaman, lokasi strategis.",1,service exelent staffnya ramah ramah bantu nginap tugas kantor temu keluarga kamar nyaman lokasi strategis
Prayudha Family,5,setahun lalu di,"Lokasi strategis, parkir aja yang terbatas dan tidak ada petugas yang membantu saat parkir.",1,lokasi strategis parkir aja batas tugas bantu parkir
Vury voe,5,2 tahun lalu di,"Kpn lg staycation di hotel senyaman ini..gak nyesel dechh ð ad tp nya sprei nya adyg blm bersih ato mgkn kotoranya udh permanen jdi gak bs ilang,tp oke decchh masuk kriteriaq ð¥° â¦",1,kpn lg staycation hotel nyaman inigak nyesel dechh  ad tp nya sprei nya adyg blm bersih ato mgkn kotoranya udh permanen jdi gak bs ilangtp oke decchh masuk kriteriaq  
Kim Juhn,1,setahun lalu di,Hotel bintang 3 yang AC kamar gak dingin sama sekali...kalah sama *m*ris yang cuma hotel bintang 2...sangat disayangkan,-1,hotel bintang 3 ac kamar gak dingin sekalikalah mris hotel bintang 2sangat sayang
Candra,5,7 tahun lalu di,Kamar bersih. Ada meeting room. Breakfast cukup banyak pilihan. Namun kalau mau renang harus lewatin lobby utk dan ambil swimming towel disana. Parkir cukup luas.,1,kamar bersih meeting room breakfast pilih renang lewatin lobby utk ambil swimming towel sana parkir luas
Devina Rillorta,4,4 tahun lalu di,"bagus tempatnya nyaman, cuma bikin parno jam 7 malem air shower nyala sendiri. Eh gg taunya pagi juga nyala sendiri .. terus petunjuk buat masuk ke lobby dari parkiran tulisannya kurang besar, jadi nyasar ke pintu karyawan ð â¦",1,bagus tempat nyaman bikin parno jam 7 malem air shower nyala eh gg tau pagi nyala tunjuk masuk lobby parkir tulis nyasar pintu karyawan  
Yesenia chandra,5,setahun lalu di,"Bagus gue check in disini mantep, tapi agak serem di lorong mungkin karna gua penakut kali yak ð­ð­ â¦",1,bagus gue check in mantep rem lorong karna gua takut kali yak  
Soehandi Jo-Jo-Jo,3,5 tahun lalu di,"Menurut gw, kamarnya sempit. Tapi ad kolam renangnya meskipun gak berenang. Makanannya jg gw gak coba. Front office nya gak mau terima saran, terutama yg org nya agak ndut.",-1,gw kamar sempit ad kolam renang gak renang makan jg gw gak coba front office nya gak terima saran yg org nya ndut
Budhi,4,5 tahun lalu di,"Lynn Hotel adalah salah satu hotel yg recomenden banget buat kalian yg nginap di Jogja. Hotelnya nyaman, bersih, crewnya ramah dan fasilitas yg dibilang OK untuk harga yg ditawarkan. â¦",1,lynn hotel salah hotel yg recomenden banget yg nginap jogja hotel nyaman bersih crewnya ramah fasilitas yg bilang ok harga yg tawar 
king hussein,4,5 tahun lalu di,"Kamar nyaman, tenang, akses mudah, pelayanan cepat dan ramah, diminta bantuan naikin tas ke mobil jg tanggap dan senyum. Saran : mohon diperbaiki jenis menu sarapannya yg terlalu sederhana",1,kamar nyaman tenang akses mudah layan cepat ramah bantu naikin tas mobil jg tanggap senyum saran mohon baik jenis menu sarap yg sederhana
Manto Amanto,5,2 tahun lalu di,"Hotel ini sangat baik..15menit ke pusat kota jogja,akses keluar jogja juga mudah karna dekat dengan jalan nasional..kebarat arah purworejo,timur dari terminal giwangan,selatan obyek wisata parangtritis,utara dari pusat kotanya...ataupun dari arah magelang.",1,hotel baik15menit pusat kota jogjaakses jogja mudah karna jalan nasionalkebarat arah purworejotimur terminal giwanganselatan obyek wisata parangtritisutara pusat kotanyaataupun arah magelang
Aria Wijaya Kartosuwondo,5,7 tahun lalu di,"Kolam renangnya sangat bersih dan segar enak banget buat berenang, kamar hotelnya bersih semua, tempat tidurnya empuuuuukkkk dan bantalnya panjaaaaaannnnggg ada 2 di tiap tempat tidur, channel tv lengkap euy....",1,kolam renang bersih segar enak banget renang kamar hotel bersih tidur empuuuuukkkk bantal panjaaaaaannnnggg 2 tidur channel tv lengkap euy
Prasetyo Adi Nugroho,1,4 tahun lalu di,"2 kali menginap di kurun waktu 1 minggu tapi selalu mendapatkan pengalaman buruk yg sama, AC kamar mati dan jam 10 malam harus pindah kamar karena kepanasan AC tidak berfungsi, petugasnya juga kurang sigap ambil keputusan dengan apa yg â¦",-1,2 kali inap kurun 1 minggu alam buruk yg ac kamar mati jam 10 malam pindah kamar panas ac fungsi tugas sigap ambil putus yg 
